speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Eden, Lamoille County, Vermont, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Eden, Lamoille County, Vermont, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Eden, Lamoille County, Vermont, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Eden, Lamoille County, Vermont, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Eden, Lamoille County, Vermont, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Eden, Lamoille County, Vermont, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Eden, Lamoille County, Vermont, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Eden, Lamoille County, Vermont, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Eden, Lamoille County, Vermont, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Eden, Lamoille County, Vermont, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Eden, Lamoille County, Vermont, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Eden, Lamoille County, Vermont, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Eden, Lamoille County, Vermont, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Eden, Lamoille County, Vermont, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Eden, Lamoille County, Vermont, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Eden, Lamoille County, Vermont, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Eden, Lamoille County, Vermont, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Eden, Lamoille County, Vermont, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Eden, Lamoille County, Vermont, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Eden, Lamoille County, Vermont, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Eden, Lamoille County, Vermont, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Eden, Lamoille County, Vermont, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Eden, Lamoille County, Vermont, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Eden, Lamoille County, Vermont, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Eden, Lamoille County, Vermont, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Eden, Lamoille County, Vermont, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,19.99,Xfinity,Connect,"Eden, Lamoille County, Vermont, United States",True
10 Mbps,Upload,19.99,Xfinity,Connect,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,20,Xfinity,Connect,"Eden, Lamoille County, Vermont, United States",True
5 Mbps,Upload,20,Xfinity,Connect,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,29.99,Xfinity,Performance Starter,"Eden, Lamoille County, Vermont, United States",True
5 Mbps,Upload,29.99,Xfinity,Performance Starter,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,65,Xfinity,Performance Starter Internet,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Eden, Lamoille County, Vermont, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Eden, Lamoille County, Vermont, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Eden, Lamoille County, Vermont, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Eden, Lamoille County, Vermont, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Eden, Lamoille County, Vermont, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Eden, Lamoille County, Vermont, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Eden, Lamoille County, Vermont, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Eden, Lamoille County, Vermont, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"Eden, Lamoille County, Vermont, United States",True
