speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Caddo Parish, Louisiana, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Caddo Parish, Louisiana, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Caddo Parish, Louisiana, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Caddo Parish, Louisiana, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Caddo Parish, Louisiana, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Caddo Parish, Louisiana, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Caddo Parish, Louisiana, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Caddo Parish, Louisiana, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Caddo Parish, Louisiana, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Caddo Parish, Louisiana, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Caddo Parish, Louisiana, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Caddo Parish, Louisiana, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Caddo Parish, Louisiana, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Caddo Parish, Louisiana, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Caddo Parish, Louisiana, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Caddo Parish, Louisiana, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Caddo Parish, Louisiana, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Caddo Parish, Louisiana, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Caddo Parish, Louisiana, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Caddo Parish, Louisiana, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Caddo Parish, Louisiana, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Caddo Parish, Louisiana, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Caddo Parish, Louisiana, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,55,AT&T Internet,Internet 100,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,55,AT&T Internet,Internet 100,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Caddo Parish, Louisiana, United States",True
20 Mbps,Upload,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Caddo Parish, Louisiana, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,19.99,Xfinity,Connect,"Caddo Parish, Louisiana, United States",True
10 Mbps,Upload,19.99,Xfinity,Connect,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,20,Xfinity,Connect,"Caddo Parish, Louisiana, United States",True
5 Mbps,Upload,20,Xfinity,Connect,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,29.99,Xfinity,Performance Starter,"Caddo Parish, Louisiana, United States",True
5 Mbps,Upload,29.99,Xfinity,Performance Starter,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,65,Xfinity,Performance Starter Internet,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Caddo Parish, Louisiana, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Caddo Parish, Louisiana, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Caddo Parish, Louisiana, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Caddo Parish, Louisiana, United States",True
